ID,Action,Activity Type,Timestamp,Career,Plan,Curricular Unit,Course Edition,Course Year,Grade,Credits,Unified Curricular Unit,Unified Curricular Unit Name
66527,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,1.0,10,1373,Prog 1
66527,Evaluation,Exam,Wed Jan 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1151,1,2021,1.0,10,1151,Fisica 1
66527,Evaluation,Exam,Sat Feb 20 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1151,1,2021,1.0,10,1151,Fisica 1
66527,Evaluation,Exam,Fri Feb 26 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1023,1,2021,1.0,9,1023,Matematica Discreta 1
66527,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1031,1,2021,5.0,9,1031,Geometria y Algebra Lineal 2
66531,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,1.0,9,1030,Geometria y Algebra Lineal 1
66531,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,1.0,10,1151,Fisica 1
66531,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
66536,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1052,2,2018,1.0,16,1061,Calculo Div
66536,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
66536,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
66536,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,4.0,13,1061,Calculo Div
66536,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,1.0,9,1030,Geometria y Algebra Lineal 1
66536,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66536,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,0.0,9,1030,Geometria y Algebra Lineal 1
66537,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66537,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
66537,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1052,2,2018,0.0,16,1061,Calculo Div
66537,Evaluation,Course,Thu Nov 21 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1224,2,2019,0.0,7,1221,Economia
66537,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66537,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,0.0,10,1151,Fisica 1
66541,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66541,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
66541,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,1.0,10,1151,Fisica 1
66541,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,3.0,13,1061,Calculo Div
66541,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,3.0,10,1151,Fisica 1
66541,Evaluation,Exam,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,7.0,9,1030,Geometria y Algebra Lineal 1
66541,Evaluation,Exam,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,7.0,9,1030,Geometria y Algebra Lineal 1
66541,Evaluation,Exam,Tue Dec 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,6.0,13,1061,Calculo Div
66541,Evaluation,Course,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,0.0,13,1062,Calculo Divv
66541,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,0.0,10,1373,Prog 1
66545,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66545,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
66547,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,0.0,13,1061,Calculo Div
66547,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66547,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
66550,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
66550,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66552,Evaluation,Course,Mon Jun 25 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1610,1,2018,3.0,10,1610,Int. a la inv. de Operaciones
66552,Evaluation,Course,Mon Jun 25 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1610,1,2018,3.0,10,1610,Int. a la inv. de Operaciones
66552,Evaluation,Course,Mon Jul 09 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1325,1,2018,4.0,12,1325,Teoria de Lenguajes
66552,Evaluation,Course,Wed Jul 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1031,1,2018,4.0,9,1031,Geometria y Algebra Lineal 2
66552,Evaluation,Exam,Mon Jul 16 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1325,1,2018,0.0,12,1325,Teoria de Lenguajes
66552,Evaluation,Exam,Thu Jul 19 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1610,1,2018,0.0,10,1610,Int. a la inv. de Operaciones
66552,Evaluation,Exam,Thu Jul 19 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1610,1,2018,0.0,10,1610,Int. a la inv. de Operaciones
66552,Evaluation,Exam,Mon Dec 10 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1327,2,2018,11.0,15,1327,Taller de Programacion
66552,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1446,2,2018,0.0,12,1446,Redes de Computadoras
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1020,1,2019,20.0,16,1061,Calculo Div
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1022,1,2019,20.0,16,1062,Calculo Divv
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,1,2019,20.0,9,1023,Matematica Discreta 1
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1025,1,2019,20.0,10,1075,Probabilidad y Estadistica
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1026,1,2019,20.0,9,1026,Matematica Discreta 2
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1027,1,2019,20.0,12,1027,Logica
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,20.0,9,1030,Geometria y Algebra Lineal 1
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1033,1,2019,20.0,8,1033,Metodos Numericos
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,20.0,10,1151,Fisica 1
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1321,1,2019,20.0,12,1321,Prog 2
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,1,2019,20.0,10,1373,Prog 1
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1324,1,2019,20.0,15,1324,Prog 4
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1443,1,2019,20.0,12,1443,Arquitectura de computadoras
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1537,1,2019,20.0,12,1511,Sistemas Operativos
66552,Evaluation,Exam,Tue Feb 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1911,1,2019,20.0,15,1911,Fundamentos de Bases de datos
66552,Evaluation,Course,Thu Jun 27 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1716,1,2019,3.0,10,1716,Int. a la ing. de software
66552,Evaluation,Course,Thu Jun 27 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1716,1,2019,3.0,10,1716,Int. a la ing. de software
66552,Evaluation,Course,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1325,1,2019,1.0,12,1325,Teoria de Lenguajes
66553,Evaluation,Exam,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,6.0,9,1030,Geometria y Algebra Lineal 1
66553,Evaluation,Exam,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,6.0,9,1030,Geometria y Algebra Lineal 1
66553,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,1.0,10,1151,Fisica 1
66553,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
66553,Evaluation,Course,Fri Nov 30 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1031,2,2018,1.0,9,1031,Geometria y Algebra Lineal 2
66553,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,1.0,10,1151,Fisica 1
66553,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,1.0,13,1061,Calculo Div
66553,Evaluation,Course,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1031,1,2019,1.0,9,1031,Geometria y Algebra Lineal 2
66554,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
66554,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
66554,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,5.0,13,1061,Calculo Div
66554,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,0.0,10,1151,Fisica 1
66554,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,3.0,9,1030,Geometria y Algebra Lineal 1
66554,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66554,Evaluation,Exam,Tue Dec 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,8.0,13,1061,Calculo Div
66554,Evaluation,Exam,Sat Feb 08 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,1.0,9,1030,Geometria y Algebra Lineal 1
66554,Evaluation,Course,Fri Jul 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1031,1,2020,0.0,9,1031,Geometria y Algebra Lineal 2
66554,Evaluation,Course,Tue Aug 04 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,0.0,9,1023,Matematica Discreta 1
66555,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66555,Evaluation,Course,Fri Jun 29 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,1,2018,0.0,9,1023,Matematica Discreta 1
66555,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
66557,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66557,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
66557,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,2.0,10,1151,Fisica 1
66557,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,1.0,13,1061,Calculo Div
66557,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,2.0,10,1151,Fisica 1
66557,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66558,Evaluation,Course,Thu Nov 28 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,2,2019,2.0,13,1061,Calculo Div
66558,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,0.0,10,1151,Fisica 1
66558,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,1.0,9,1030,Geometria y Algebra Lineal 1
66558,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,0.0,13,1061,Calculo Div
66558,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66559,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66560,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,1.0,10,1373,Prog 1
66560,Evaluation,Course,Tue Jul 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,1,2020,0.0,10,1373,Prog 1
66561,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
66561,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
66561,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66562,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,0.0,10,1373,Prog 1
66563,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66563,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,1.0,13,1061,Calculo Div
66565,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66565,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
66565,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
66565,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66565,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
66567,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,3.0,9,1030,Geometria y Algebra Lineal 1
66567,Evaluation,Exam,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,8.0,10,1151,Fisica 1
66567,Evaluation,Exam,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,8.0,10,1151,Fisica 1
66567,Evaluation,Exam,Thu Jul 12 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,1.0,9,1030,Geometria y Algebra Lineal 1
66567,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,3.0,13,1061,Calculo Div
66568,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
66568,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,1.0,10,1151,Fisica 1
66568,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,4.0,13,1061,Calculo Div
66568,Evaluation,Exam,Thu Jul 19 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
66568,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
66568,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66569,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,3.0,10,1373,Prog 1
66569,Evaluation,Exam,Tue Dec 04 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1025,2,2018,20.0,10,1075,Probabilidad y Estadistica
66569,Evaluation,Course,Thu Dec 06 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,0.0,9,1023,Matematica Discreta 1
66569,Evaluation,Exam,Tue Feb 05 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,1,2019,0.0,10,1373,Prog 1
66569,Evaluation,Exam,Tue Feb 05 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,1,2019,0.0,10,1373,Prog 1
66569,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
66569,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
66569,Evaluation,Course,Fri Jul 05 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1321,1,2019,0.0,12,1321,Prog 2
66569,Evaluation,Course,Mon Jul 08 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,1,2019,0.0,9,1023,Matematica Discreta 1
66570,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
66570,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,0.0,10,1373,Prog 1
66571,Evaluation,Course,Thu Dec 05 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1911,2,2019,0.0,15,1911,Fundamentos de Bases de datos
66571,Evaluation,Course,Fri Dec 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1323,2,2019,0.0,15,1323,Prog 3
66572,Evaluation,Exam,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,6.0,13,1061,Calculo Div
66572,Evaluation,Exam,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,6.0,13,1061,Calculo Div
66572,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,3.0,9,1030,Geometria y Algebra Lineal 1
66572,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,5.0,10,1151,Fisica 1
66572,Evaluation,Exam,Mon Aug 17 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
66572,Evaluation,Exam,Fri Aug 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,1.0,10,1151,Fisica 1
66572,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1031,2,2020,3.0,9,1031,Geometria y Algebra Lineal 2
66572,Evaluation,Course,Wed Dec 09 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,2.0,9,1023,Matematica Discreta 1
66572,Evaluation,Course,Wed Dec 23 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,4.0,13,1062,Calculo Divv
66572,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,1.0,10,1373,Prog 1
66572,Evaluation,Exam,Wed Dec 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,0.0,13,1062,Calculo Divv
66572,Evaluation,Exam,Wed Feb 24 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1062,1,2021,2.0,13,1062,Calculo Divv
66572,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,8.0,9,1030,Geometria y Algebra Lineal 1
66574,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,1.0,4,MI2,Matematica Inicial
66575,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,4.0,9,1030,Geometria y Algebra Lineal 1
66575,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,2.0,10,1151,Fisica 1
66575,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,3.0,13,1061,Calculo Div
66575,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,1.0,10,1373,Prog 1
66575,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,3.0,10,1151,Fisica 1
66575,Evaluation,Course,Thu Dec 06 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,2.0,9,1023,Matematica Discreta 1
66575,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1062,2,2018,2.0,13,1062,Calculo Divv
66575,Evaluation,Exam,Sat Feb 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
66575,Evaluation,Exam,Sat Feb 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
66575,Evaluation,Exam,Sat Feb 16 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
66575,Evaluation,Course,Wed Jul 03 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,1,2019,0.0,10,1373,Prog 1
66575,Evaluation,Course,Mon Jul 08 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,1,2019,4.0,9,1023,Matematica Discreta 1
66575,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66575,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1031,1,2019,7.0,9,1031,Geometria y Algebra Lineal 2
66575,Evaluation,Exam,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1031,1,2019,7.0,9,1031,Geometria y Algebra Lineal 2
66575,Evaluation,Course,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1062,1,2019,3.0,13,1062,Calculo Divv
66575,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,3.0,13,1061,Calculo Div
66575,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,7.0,10,1373,Prog 1
66575,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,7.0,10,1373,Prog 1
66575,Evaluation,Exam,Tue Dec 10 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,2.0,9,1030,Geometria y Algebra Lineal 1
66575,Evaluation,Exam,Thu Dec 19 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1062,2,2019,3.0,13,1062,Calculo Divv
